filename,width,height,class,xmin,ymin,xmax,ymax
IMG_4018_JPG.rf.bda5ac6c0dec5da722df2d7196f33c16.jpg,640,640,Destination Sign,59,233,372,425
IMG_4424_JPG.rf.bdabba1ca20d3b55f88f5eec6286e6a2.jpg,640,640,TSB-Bus,122,0,558,633
IMG_4424_JPG.rf.bdabba1ca20d3b55f88f5eec6286e6a2.jpg,640,640,Bus Line Number,412,77,488,171
IMG_4424_JPG.rf.bdabba1ca20d3b55f88f5eec6286e6a2.jpg,640,640,Destination Sign,217,66,410,178
IMG_4424_JPG.rf.bdabba1ca20d3b55f88f5eec6286e6a2.jpg,640,640,Bus Side Number,449,442,530,484
IMG_0647_JPG.rf.be1512f27a5da14f24e415928f474745.jpg,640,640,BMTA-bus,129,119,609,575
IMG_0647_JPG.rf.be1512f27a5da14f24e415928f474745.jpg,640,640,Bus Line Number,234,155,305,203
IMG_0647_JPG.rf.be1512f27a5da14f24e415928f474745.jpg,640,640,Destination Sign,331,318,397,375
IMG_0647_JPG.rf.be1512f27a5da14f24e415928f474745.jpg,640,640,Bus Side Number,335,506,389,539
IMG_0647_JPG.rf.be1512f27a5da14f24e415928f474745.jpg,640,640,BMTA-bus,4,242,133,419
IMG_0647_JPG.rf.be1512f27a5da14f24e415928f474745.jpg,640,640,Bus Line Number,47,252,65,265
IMG_3946_JPG.rf.be1d4b8745230072127d4501f7c44cca.jpg,640,640,BMTA-bus,86,165,582,551
IMG_3946_JPG.rf.be1d4b8745230072127d4501f7c44cca.jpg,640,640,Bus Line Number,273,190,385,229
IMG_3946_JPG.rf.be1d4b8745230072127d4501f7c44cca.jpg,640,640,Destination Sign,429,351,555,401
IMG_3946_JPG.rf.be1d4b8745230072127d4501f7c44cca.jpg,640,640,Bus Side Number,456,506,561,529
IMG_4274_JPG.rf.be43b655a346651358337125e997352a.jpg,640,640,BMTA-bus,195,157,552,477
IMG_4274_JPG.rf.be43b655a346651358337125e997352a.jpg,640,640,BMTA-bus,93,238,206,373
IMG_4274_JPG.rf.be43b655a346651358337125e997352a.jpg,640,640,Bus Line Number,438,195,499,229
IMG_4274_JPG.rf.be43b655a346651358337125e997352a.jpg,640,640,Bus Line Number,171,248,188,262
IMG_4274_JPG.rf.be43b655a346651358337125e997352a.jpg,640,640,Destination Sign,457,304,532,358
IMG_4274_JPG.rf.be43b655a346651358337125e997352a.jpg,640,640,Destination Sign,173,300,198,311
IMG_4274_JPG.rf.be43b655a346651358337125e997352a.jpg,640,640,Bus Side Number,488,424,530,441
IMG_4274_JPG.rf.be43b655a346651358337125e997352a.jpg,640,640,Bus Side Number,183,342,202,351
LMFEE0295_JPG.rf.be3a3f738ad9a02ce2131de7d54f1d78.jpg,640,640,BMTA-bus,73,0,586,629
LMFEE0295_JPG.rf.be3a3f738ad9a02ce2131de7d54f1d78.jpg,640,640,Bus Line Number,362,51,470,109
LMFEE0295_JPG.rf.be3a3f738ad9a02ce2131de7d54f1d78.jpg,640,640,Destination Sign,463,241,549,300
LMFEE0295_JPG.rf.be3a3f738ad9a02ce2131de7d54f1d78.jpg,640,640,Bus Side Number,488,470,565,499
IMG_3949_JPG.rf.be9aee02f19dc57b18bf58db19c723d5.jpg,640,640,BMTA-bus,69,118,576,535
IMG_3949_JPG.rf.be9aee02f19dc57b18bf58db19c723d5.jpg,640,640,Bus Line Number,264,148,384,189
IMG_3949_JPG.rf.be9aee02f19dc57b18bf58db19c723d5.jpg,640,640,Destination Sign,428,307,545,356
IMG_3949_JPG.rf.be9aee02f19dc57b18bf58db19c723d5.jpg,640,640,Bus Side Number,456,463,549,488
IMG_4249_JPG.rf.be3f4e9661cc6c0d4d9fcd2a5b9a79cb.jpg,640,640,BMTA-bus,0,0,640,640
IMG_4249_JPG.rf.be3f4e9661cc6c0d4d9fcd2a5b9a79cb.jpg,640,640,Destination Sign,93,206,383,419
IMG_9525_jpg.rf.be8681182cb48b0f9d0f62a78b90ee45.jpg,640,640,BMTA-bus,93,155,568,486
IMG_9525_jpg.rf.be8681182cb48b0f9d0f62a78b90ee45.jpg,640,640,Bus Line Number,281,189,363,235
IMG_9525_jpg.rf.be8681182cb48b0f9d0f62a78b90ee45.jpg,640,640,Destination Sign,284,331,377,363
IMG_9525_jpg.rf.be8681182cb48b0f9d0f62a78b90ee45.jpg,640,640,Bus Side Number,276,433,345,452
IMG_1988_jpeg.rf.be8752ec8a4d4ecd541150af087dbdbf.jpg,640,640,BMTA-bus,75,182,468,475
IMG_1988_jpeg.rf.be8752ec8a4d4ecd541150af087dbdbf.jpg,640,640,BMTA-bus,463,243,569,366
IMG_1988_jpeg.rf.be8752ec8a4d4ecd541150af087dbdbf.jpg,640,640,Bus Line Number,209,208,259,235
IMG_1988_jpeg.rf.be8752ec8a4d4ecd541150af087dbdbf.jpg,640,640,Bus Line Number,480,254,509,267
IMG_1988_jpeg.rf.be8752ec8a4d4ecd541150af087dbdbf.jpg,640,640,Destination Sign,264,305,350,339
IMG_1988_jpeg.rf.be8752ec8a4d4ecd541150af087dbdbf.jpg,640,640,Destination Sign,505,300,538,311
IMG_1988_jpeg.rf.be8752ec8a4d4ecd541150af087dbdbf.jpg,640,640,Bus Side Number,296,407,356,426
IMG_1988_jpeg.rf.be8752ec8a4d4ecd541150af087dbdbf.jpg,640,640,Bus Side Number,518,339,544,345
IMG_3498_JPG.rf.3fa1500c8b8423cdc78c6cca0e5fae21.jpg,640,640,BMTA-bus,136,176,425,439
IMG_3498_JPG.rf.3fa1500c8b8423cdc78c6cca0e5fae21.jpg,640,640,Bus Line Number,206,205,227,226
IMG_3498_JPG.rf.3fa1500c8b8423cdc78c6cca0e5fae21.jpg,640,640,Destination Sign,236,304,283,332
IMG_3498_JPG.rf.3fa1500c8b8423cdc78c6cca0e5fae21.jpg,640,640,Bus Side Number,216,411,252,427
IMG_0547_JPG.rf.3e73efbf56912ed821006e76468a6f62.jpg,640,640,TSB-Bus,292,96,587,481
IMG_0547_JPG.rf.3e73efbf56912ed821006e76468a6f62.jpg,640,640,TSB-Bus,80,260,244,443
IMG_0547_JPG.rf.3e73efbf56912ed821006e76468a6f62.jpg,640,640,TSB-Bus,237,326,295,422
IMG_0547_JPG.rf.3e73efbf56912ed821006e76468a6f62.jpg,640,640,Bus Line Number,512,153,550,199
IMG_0547_JPG.rf.3e73efbf56912ed821006e76468a6f62.jpg,640,640,Destination Sign,402,154,482,203
IMG_0547_JPG.rf.3e73efbf56912ed821006e76468a6f62.jpg,640,640,Bus Side Number,544,364,580,382
IMG_0547_JPG.rf.3e73efbf56912ed821006e76468a6f62.jpg,640,640,Bus Line Number,206,287,225,309
IMG_0547_JPG.rf.3e73efbf56912ed821006e76468a6f62.jpg,640,640,Destination Sign,159,289,205,313
IMG_0547_JPG.rf.3e73efbf56912ed821006e76468a6f62.jpg,640,640,Bus Side Number,221,379,240,388
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,BMTA-bus,228,259,472,441
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,BMTA-bus,198,238,357,372
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,TSB-Bus,371,200,403,261
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,BMTA-bus,343,201,370,239
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,TSB-Bus,448,206,499,249
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Bus Line Number,249,320,271,336
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Bus Line Number,295,323,314,341
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Destination Sign,256,374,280,396
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Bus Side Number,265,424,280,435
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Bus Line Number,223,285,238,296
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Bus Line Number,393,223,397,229
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Destination Sign,379,222,388,228
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Bus Side Number,395,247,400,249
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Bus Line Number,488,218,493,223
IMG_3897_JPG.rf.3e5dc0b913576176edf05b42d956b7cd.jpg,640,640,Destination Sign,478,217,487,223
IMG_4116_JPG.rf.3f7a154c221cec748cb9baed1858ee38.jpg,640,640,BMTA-bus,194,7,640,606
IMG_4116_JPG.rf.3f7a154c221cec748cb9baed1858ee38.jpg,640,640,Bus Line Number,248,65,349,168
IMG_4116_JPG.rf.3f7a154c221cec748cb9baed1858ee38.jpg,640,640,Bus Line Number,537,62,640,137
IMG_4116_JPG.rf.3f7a154c221cec748cb9baed1858ee38.jpg,640,640,Destination Sign,281,294,363,374
IMG_4116_JPG.rf.3f7a154c221cec748cb9baed1858ee38.jpg,640,640,Bus Side Number,306,492,376,552
IMG_1265_JPG.rf.3ebda14d5d1ab450a03ab783f2e2c8e5.jpg,640,640,BMTA-bus,6,151,562,479
IMG_1265_JPG.rf.3ebda14d5d1ab450a03ab783f2e2c8e5.jpg,640,640,Bus Line Number,495,192,534,235
IMG_1265_JPG.rf.3ebda14d5d1ab450a03ab783f2e2c8e5.jpg,640,640,Bus Side Number,499,396,526,416
IMG_1265_JPG.rf.3ebda14d5d1ab450a03ab783f2e2c8e5.jpg,640,640,Destination Sign,506,310,543,341
IMG_1265_JPG.rf.3ebda14d5d1ab450a03ab783f2e2c8e5.jpg,640,640,Bus Side Number,21,256,60,281
IMG_1433_JPG.rf.3f0d20e295b4ba67ab1af7bc6629cddc.jpg,640,640,BMTA-bus,220,289,540,495
IMG_1433_JPG.rf.3f0d20e295b4ba67ab1af7bc6629cddc.jpg,640,640,Bus Line Number,300,302,368,327
IMG_1433_JPG.rf.3f0d20e295b4ba67ab1af7bc6629cddc.jpg,640,640,Destination Sign,375,374,432,399
IMG_1433_JPG.rf.3f0d20e295b4ba67ab1af7bc6629cddc.jpg,640,640,Bus Side Number,355,469,430,487
IMG_3877_JPG.rf.3f23e83170f06306609adb9fa6c102b7.jpg,640,640,BMTA-bus,131,147,468,563
IMG_3877_JPG.rf.3f23e83170f06306609adb9fa6c102b7.jpg,640,640,Bus Line Number,247,179,309,218
IMG_3877_JPG.rf.3f23e83170f06306609adb9fa6c102b7.jpg,640,640,Destination Sign,308,355,381,397
IMG_3877_JPG.rf.3f23e83170f06306609adb9fa6c102b7.jpg,640,640,Bus Side Number,324,510,386,535
IMG_3877_JPG.rf.3f23e83170f06306609adb9fa6c102b7.jpg,640,640,BMTA-bus,526,299,589,394
IMG_3877_JPG.rf.3f23e83170f06306609adb9fa6c102b7.jpg,640,640,Bus Line Number,549,313,571,322
IMG_3877_JPG.rf.3f23e83170f06306609adb9fa6c102b7.jpg,640,640,Destination Sign,561,345,574,354
IMG_3823_JPG.rf.3f08c13f10822796805bd734cb26073f.jpg,640,640,BMTA-bus,81,159,536,536
IMG_3823_JPG.rf.3f08c13f10822796805bd734cb26073f.jpg,640,640,Bus Line Number,265,184,425,224
IMG_3823_JPG.rf.3f08c13f10822796805bd734cb26073f.jpg,640,640,Destination Sign,404,315,498,361
IMG_3823_JPG.rf.3f08c13f10822796805bd734cb26073f.jpg,640,640,Bus Side Number,413,482,503,506
320970408_1402724166925053_3999958045093979937_n_jpg.rf.3f1038d8daca4a3fe91c649e3bc33521.jpg,640,640,BMTA-bus,2,203,215,339
320970408_1402724166925053_3999958045093979937_n_jpg.rf.3f1038d8daca4a3fe91c649e3bc33521.jpg,640,640,BMTA-bus,258,215,454,305
320970408_1402724166925053_3999958045093979937_n_jpg.rf.3f1038d8daca4a3fe91c649e3bc33521.jpg,640,640,BMTA-bus,478,227,562,281
IMG_3777_JPG.rf.3e92c8655ad8604d15edc243d013141a.jpg,640,640,BMTA-bus,106,93,549,583
IMG_3777_JPG.rf.3e92c8655ad8604d15edc243d013141a.jpg,640,640,Bus Line Number,238,127,358,173
IMG_3777_JPG.rf.3e92c8655ad8604d15edc243d013141a.jpg,640,640,Destination Sign,345,307,414,368
IMG_3777_JPG.rf.3e92c8655ad8604d15edc243d013141a.jpg,640,640,Bus Side Number,336,518,408,546
IMG_0058_JPG.rf.3fa12ccb8510f427a3a8cec0670522d5.jpg,640,640,BMTA-bus,140,137,540,526
IMG_0058_JPG.rf.3fa12ccb8510f427a3a8cec0670522d5.jpg,640,640,BMTA-bus,13,280,155,436
IMG_0058_JPG.rf.3fa12ccb8510f427a3a8cec0670522d5.jpg,640,640,Bus Line Number,378,177,413,212
IMG_0058_JPG.rf.3fa12ccb8510f427a3a8cec0670522d5.jpg,640,640,Destination Sign,451,306,501,344
IMG_0058_JPG.rf.3fa12ccb8510f427a3a8cec0670522d5.jpg,640,640,Bus Side Number,460,450,513,468
IMG_4416_JPG.rf.3f65f7eb3e2e85aa9c11e1206df0ed8f.jpg,640,640,BMTA-bus,0,0,640,640
IMG_4416_JPG.rf.3f65f7eb3e2e85aa9c11e1206df0ed8f.jpg,640,640,Bus Line Number,118,35,386,158
IMG_4416_JPG.rf.3f65f7eb3e2e85aa9c11e1206df0ed8f.jpg,640,640,Destination Sign,307,491,521,623
IMG_9501_JPG.rf.3f1ea94a8bc8ad0fbc756e30cf23ee22.jpg,640,640,TSB-Bus,272,273,566,443
IMG_9501_JPG.rf.3f1ea94a8bc8ad0fbc756e30cf23ee22.jpg,640,640,Bus Line Number,377,300,404,323
IMG_9501_JPG.rf.3f1ea94a8bc8ad0fbc756e30cf23ee22.jpg,640,640,Destination Sign,297,302,376,325
IMG_9501_JPG.rf.3f1ea94a8bc8ad0fbc756e30cf23ee22.jpg,640,640,Bus Side Number,394,386,430,397
IMG_4342_JPG.rf.3ea1facc22d9ba86323606c0e4b3b17a.jpg,640,640,TSB-Bus,144,83,563,527
IMG_4342_JPG.rf.3ea1facc22d9ba86323606c0e4b3b17a.jpg,640,640,BMTA-bus,561,223,624,454
IMG_4342_JPG.rf.3ea1facc22d9ba86323606c0e4b3b17a.jpg,640,640,Bus Line Number,303,155,346,216
IMG_4342_JPG.rf.3ea1facc22d9ba86323606c0e4b3b17a.jpg,640,640,Destination Sign,189,163,254,210
IMG_4342_JPG.rf.3ea1facc22d9ba86323606c0e4b3b17a.jpg,640,640,Bus Side Number,326,393,373,416
IMG_4646_JPG.rf.3f77785e191d7f00fb62d7539388997c.jpg,640,640,BMTA-bus,113,199,405,445
IMG_4646_JPG.rf.3f77785e191d7f00fb62d7539388997c.jpg,640,640,BMTA-bus,47,98,221,202
IMG_4646_JPG.rf.3f77785e191d7f00fb62d7539388997c.jpg,640,640,BMTA-bus,1,223,103,430
IMG_4646_JPG.rf.3f77785e191d7f00fb62d7539388997c.jpg,640,640,Bus Line Number,179,297,238,313
IMG_4646_JPG.rf.3f77785e191d7f00fb62d7539388997c.jpg,640,640,Destination Sign,243,355,288,374
IMG_4646_JPG.rf.3f77785e191d7f00fb62d7539388997c.jpg,640,640,Bus Side Number,246,431,293,441
IMG_4646_JPG.rf.3f77785e191d7f00fb62d7539388997c.jpg,640,640,Bus Line Number,157,129,196,138
IMG_4646_JPG.rf.3f77785e191d7f00fb62d7539388997c.jpg,640,640,Destination Sign,190,157,211,165
IMG_4646_JPG.rf.3f77785e191d7f00fb62d7539388997c.jpg,640,640,Bus Side Number,193,190,216,196
IMG_0672_JPG.rf.3e967ee04eb2e4befba5dc69340334a2.jpg,640,640,BMTA-bus,100,208,533,535
IMG_0672_JPG.rf.3e967ee04eb2e4befba5dc69340334a2.jpg,640,640,Bus Line Number,431,246,461,277
IMG_0672_JPG.rf.3e967ee04eb2e4befba5dc69340334a2.jpg,640,640,Destination Sign,477,354,513,389
IMG_0672_JPG.rf.3e967ee04eb2e4befba5dc69340334a2.jpg,640,640,Bus Side Number,485,473,525,489
IMG_4215_JPG.rf.3f1158be4d7194922e1bbd3cd67e5757.jpg,640,640,BMTA-bus,459,303,596,382
IMG_4215_JPG.rf.3f1158be4d7194922e1bbd3cd67e5757.jpg,640,640,BMTA-bus,85,258,300,441
IMG_4215_JPG.rf.3f1158be4d7194922e1bbd3cd67e5757.jpg,640,640,Bus Line Number,223,265,255,279
IMG_4215_JPG.rf.3f1158be4d7194922e1bbd3cd67e5757.jpg,640,640,Destination Sign,253,325,282,338
IMG_4215_JPG.rf.3f1158be4d7194922e1bbd3cd67e5757.jpg,640,640,Bus Side Number,269,400,290,407
IMG_0588_JPG.rf.3e9801f2e2d06c5e9b40d33b668359d0.jpg,640,640,TSB-Bus,143,209,606,446
IMG_0588_JPG.rf.3e9801f2e2d06c5e9b40d33b668359d0.jpg,640,640,Bus Line Number,277,249,328,278
IMG_0588_JPG.rf.3e9801f2e2d06c5e9b40d33b668359d0.jpg,640,640,Destination Sign,176,252,264,279
IMG_0588_JPG.rf.3e9801f2e2d06c5e9b40d33b668359d0.jpg,640,640,Bus Side Number,308,374,346,385
IMG_4308_JPG.rf.3e8aadf07438fceaf1045cd936af2f8d.jpg,640,640,BMTA-bus,0,0,492,640
IMG_4308_JPG.rf.3e8aadf07438fceaf1045cd936af2f8d.jpg,640,640,Bus Side Number,199,236,389,486
IMG_0731_jpg.rf.3f6d0f25c20887a4710efe8d2ddba0f6.jpg,640,640,TSB-Bus,195,211,561,386
IMG_0731_jpg.rf.3f6d0f25c20887a4710efe8d2ddba0f6.jpg,640,640,Bus Line Number,276,287,305,305
IMG_0731_jpg.rf.3f6d0f25c20887a4710efe8d2ddba0f6.jpg,640,640,Destination Sign,208,285,277,305
IMG_0731_jpg.rf.3f6d0f25c20887a4710efe8d2ddba0f6.jpg,640,640,Bus Side Number,295,357,325,364
IMG_0525_JPG.rf.3fa9e6a238fb377a00f89f457acd6e22.jpg,640,640,BMTA-bus,196,259,553,471
IMG_0525_JPG.rf.3fa9e6a238fb377a00f89f457acd6e22.jpg,640,640,Bus Line Number,268,268,317,286
IMG_0525_JPG.rf.3fa9e6a238fb377a00f89f457acd6e22.jpg,640,640,Destination Sign,310,344,377,371
IMG_0525_JPG.rf.3fa9e6a238fb377a00f89f457acd6e22.jpg,640,640,Bus Side Number,331,428,393,445
IMG_3493_JPG.rf.3ff857eeaae6a9c890c962cd0e8052da.jpg,640,640,BMTA-bus,73,31,637,600
IMG_3493_JPG.rf.3ff857eeaae6a9c890c962cd0e8052da.jpg,640,640,Bus Line Number,167,138,243,192
IMG_3493_JPG.rf.3ff857eeaae6a9c890c962cd0e8052da.jpg,640,640,Bus Line Number,461,98,549,158
IMG_3493_JPG.rf.3ff857eeaae6a9c890c962cd0e8052da.jpg,640,640,Destination Sign,218,317,332,385
IMG_3493_JPG.rf.3ff857eeaae6a9c890c962cd0e8052da.jpg,640,640,Bus Side Number,212,506,331,569
IMG_4043_JPG.rf.4008f737b0a868bb79c82e0efe152a45.jpg,640,640,BMTA-bus,160,114,572,481
IMG_4043_JPG.rf.4008f737b0a868bb79c82e0efe152a45.jpg,640,640,Bus Line Number,243,133,312,170
IMG_4043_JPG.rf.4008f737b0a868bb79c82e0efe152a45.jpg,640,640,Destination Sign,313,258,366,287
IMG_4043_JPG.rf.4008f737b0a868bb79c82e0efe152a45.jpg,640,640,Bus Side Number,313,400,361,419
IMG_4330_JPG.rf.3f9949d2204095871b102161f080ee78.jpg,640,640,BMTA-bus,169,134,528,492
IMG_4330_JPG.rf.3f9949d2204095871b102161f080ee78.jpg,640,640,Bus Line Number,248,174,300,210
IMG_4330_JPG.rf.3f9949d2204095871b102161f080ee78.jpg,640,640,Destination Sign,307,294,362,337
IMG_4330_JPG.rf.3f9949d2204095871b102161f080ee78.jpg,640,640,Bus Side Number,331,421,381,441
LMFEE0295_JPG.rf.3f4f02e13d132f06f732275c0ffb736b.jpg,640,640,BMTA-bus,84,9,586,632
LMFEE0295_JPG.rf.3f4f02e13d132f06f732275c0ffb736b.jpg,640,640,Bus Line Number,364,71,471,124
LMFEE0295_JPG.rf.3f4f02e13d132f06f732275c0ffb736b.jpg,640,640,Destination Sign,469,263,554,319
LMFEE0295_JPG.rf.3f4f02e13d132f06f732275c0ffb736b.jpg,640,640,Bus Side Number,498,494,574,519
IMG_0617_JPG.rf.3ff93714007b483935384012f4cc1e54.jpg,640,640,TSB-Bus,133,333,405,570
IMG_0617_JPG.rf.3ff93714007b483935384012f4cc1e54.jpg,640,640,Bus Line Number,200,412,219,438
IMG_0617_JPG.rf.3ff93714007b483935384012f4cc1e54.jpg,640,640,Destination Sign,152,410,192,435
IMG_0617_JPG.rf.3ff93714007b483935384012f4cc1e54.jpg,640,640,Bus Side Number,209,513,229,524
IMG_0617_JPG.rf.3ff93714007b483935384012f4cc1e54.jpg,640,640,BMTA-bus,421,247,532,369
IMG_0617_JPG.rf.3ff93714007b483935384012f4cc1e54.jpg,640,640,Bus Line Number,493,277,510,285
IMG_0617_JPG.rf.3ff93714007b483935384012f4cc1e54.jpg,640,640,Destination Sign,506,310,518,320
IMG_0617_JPG.rf.3ff93714007b483935384012f4cc1e54.jpg,640,640,Bus Side Number,510,345,516,352
IMG_0556_JPG.rf.3fe2645bf49a1626ab2b4ea11c2bdc8c.jpg,640,640,BMTA-bus,225,185,567,498
IMG_0556_JPG.rf.3fe2645bf49a1626ab2b4ea11c2bdc8c.jpg,640,640,Bus Line Number,271,198,344,228
IMG_0556_JPG.rf.3fe2645bf49a1626ab2b4ea11c2bdc8c.jpg,640,640,Destination Sign,335,309,390,340
IMG_0556_JPG.rf.3fe2645bf49a1626ab2b4ea11c2bdc8c.jpg,640,640,Bus Side Number,340,452,385,480
IMG_3844_JPG.rf.40127d5ee308d874589e518455c20d70.jpg,640,640,BMTA-bus,108,178,491,498
IMG_3844_JPG.rf.40127d5ee308d874589e518455c20d70.jpg,640,640,Bus Line Number,390,212,440,239
IMG_3844_JPG.rf.40127d5ee308d874589e518455c20d70.jpg,640,640,Destination Sign,433,312,477,344
IMG_3844_JPG.rf.40127d5ee308d874589e518455c20d70.jpg,640,640,Bus Side Number,442,431,481,449
RJQFE2367_JPG.rf.3fc2ba6a524b2b8421ec59dc859fbd62.jpg,640,640,TSB-Bus,444,270,552,425
RJQFE2367_JPG.rf.3fc2ba6a524b2b8421ec59dc859fbd62.jpg,640,640,TSB-Bus,83,153,399,522
RJQFE2367_JPG.rf.3fc2ba6a524b2b8421ec59dc859fbd62.jpg,640,640,Bus Line Number,217,212,263,262
RJQFE2367_JPG.rf.3fc2ba6a524b2b8421ec59dc859fbd62.jpg,640,640,Bus Line Number,500,299,518,321
RJQFE2367_JPG.rf.3fc2ba6a524b2b8421ec59dc859fbd62.jpg,640,640,Destination Sign,120,215,208,259
RJQFE2367_JPG.rf.3fc2ba6a524b2b8421ec59dc859fbd62.jpg,640,640,Destination Sign,461,300,495,322
RJQFE2367_JPG.rf.3fc2ba6a524b2b8421ec59dc859fbd62.jpg,640,640,Bus Side Number,247,403,295,417
RJQFE2367_JPG.rf.3fc2ba6a524b2b8421ec59dc859fbd62.jpg,640,640,Bus Side Number,514,377,533,385
IMG_3915_JPG.rf.3f4e7ddda37eb162b5d9a8fac0945047.jpg,640,640,BMTA-bus,94,21,640,639
IMG_3915_JPG.rf.3f4e7ddda37eb162b5d9a8fac0945047.jpg,640,640,Bus Line Number,167,92,251,184
IMG_3915_JPG.rf.3f4e7ddda37eb162b5d9a8fac0945047.jpg,640,640,Destination Sign,232,295,336,369
IMG_3915_JPG.rf.3f4e7ddda37eb162b5d9a8fac0945047.jpg,640,640,Bus Side Number,218,539,360,634
IMG_1776_JPG.rf.403d9aecb9722945a136394eebfc2b6c.jpg,640,640,BMTA-bus,103,188,574,480
IMG_1776_JPG.rf.403d9aecb9722945a136394eebfc2b6c.jpg,640,640,Bus Line Number,181,320,216,340
IMG_1776_JPG.rf.403d9aecb9722945a136394eebfc2b6c.jpg,640,640,Bus Line Number,299,322,327,345
IMG_1776_JPG.rf.403d9aecb9722945a136394eebfc2b6c.jpg,640,640,Destination Sign,206,393,260,419
IMG_1776_JPG.rf.403d9aecb9722945a136394eebfc2b6c.jpg,640,640,Bus Side Number,211,450,248,468
IMG_4255_JPG.rf.4016481c9d672ae3f21662471fa69757.jpg,640,640,BMTA-bus,0,0,640,546
IMG_4255_JPG.rf.4016481c9d672ae3f21662471fa69757.jpg,640,640,Bus Side Number,170,288,465,444
IMG_4220_JPG.rf.4057e364636dac90235b400ede9c8889.jpg,640,640,TSB-Bus,315,215,600,483
IMG_4220_JPG.rf.4057e364636dac90235b400ede9c8889.jpg,640,640,TSB-Bus,88,216,323,488
IMG_4220_JPG.rf.4057e364636dac90235b400ede9c8889.jpg,640,640,BMTA-bus,0,282,93,450
IMG_4220_JPG.rf.4057e364636dac90235b400ede9c8889.jpg,640,640,Bus Line Number,267,255,296,291
IMG_4220_JPG.rf.4057e364636dac90235b400ede9c8889.jpg,640,640,Destination Sign,194,257,255,293
IMG_4220_JPG.rf.4057e364636dac90235b400ede9c8889.jpg,640,640,Bus Side Number,292,406,317,415
IMG_4220_JPG.rf.4057e364636dac90235b400ede9c8889.jpg,640,640,Bus Line Number,538,255,563,286
IMG_4220_JPG.rf.4057e364636dac90235b400ede9c8889.jpg,640,640,Destination Sign,472,256,536,288
IMG_4220_JPG.rf.4057e364636dac90235b400ede9c8889.jpg,640,640,Bus Side Number,563,392,586,406
IMG_3839_JPG.rf.40582d1232d34497ec0ff7bca3c13c4a.jpg,640,640,BMTA-bus,118,130,513,582
IMG_3839_JPG.rf.40582d1232d34497ec0ff7bca3c13c4a.jpg,640,640,Bus Line Number,206,164,287,209
IMG_3839_JPG.rf.40582d1232d34497ec0ff7bca3c13c4a.jpg,640,640,Destination Sign,230,341,344,415
IMG_3839_JPG.rf.40582d1232d34497ec0ff7bca3c13c4a.jpg,640,640,Bus Side Number,263,521,321,562
IMG_4021_JPG.rf.4075e7697d401a0353295ed0fb9ff3c9.jpg,640,640,BMTA-bus,188,145,459,463
IMG_4021_JPG.rf.4075e7697d401a0353295ed0fb9ff3c9.jpg,640,640,TSB-Bus,429,15,640,555
IMG_4021_JPG.rf.4075e7697d401a0353295ed0fb9ff3c9.jpg,640,640,Bus Line Number,237,178,288,203
IMG_4021_JPG.rf.4075e7697d401a0353295ed0fb9ff3c9.jpg,640,640,Destination Sign,271,303,312,343
IMG_4021_JPG.rf.4075e7697d401a0353295ed0fb9ff3c9.jpg,640,640,Bus Side Number,273,418,308,447
IMG_4021_JPG.rf.4075e7697d401a0353295ed0fb9ff3c9.jpg,640,640,Destination Sign,483,93,617,172
IMG_4115_JPG.rf.40716a3b8b82a61d2dd6b2d57f7ad0fd.jpg,640,640,BMTA-bus,135,124,640,640
IMG_4115_JPG.rf.40716a3b8b82a61d2dd6b2d57f7ad0fd.jpg,640,640,Bus Line Number,244,237,371,362
IMG_4115_JPG.rf.40716a3b8b82a61d2dd6b2d57f7ad0fd.jpg,640,640,Destination Sign,242,562,391,640
IMG_3952_JPG.rf.40761f08dc480c3f74e672f36aeb4d63.jpg,640,640,BMTA-bus,41,108,570,560
IMG_3952_JPG.rf.40761f08dc480c3f74e672f36aeb4d63.jpg,640,640,Bus Line Number,273,155,386,205
IMG_3952_JPG.rf.40761f08dc480c3f74e672f36aeb4d63.jpg,640,640,Destination Sign,426,329,534,380
IMG_3952_JPG.rf.40761f08dc480c3f74e672f36aeb4d63.jpg,640,640,Bus Side Number,442,485,528,512
